,Date,text
15763,2022-02-03 23:30:00+00:00,"State Department warns Russia, China alliance to backfill severe economic sanctions will fail: 'Putin knows'

http"
15764,2022-02-03 23:25:00+00:00,"Florida authorities nab over a dozen suspected child sex predators after undercover operation

http"
15765,2022-02-03 23:20:00+00:00,"Vegas icon Carrot Top talks Adele's postponed residency: 'Who the hell is ready?'

http"
15766,2022-02-03 23:15:00+00:00,"Dr. Oz: COVID lockdowns study should anger Americans

http"
15767,2022-02-03 23:10:00+00:00,"Biden admin barred India travel from union workers, career officials, but allowed top political appointees

http"
15768,2022-02-03 23:00:01+00:00,"Dow sheds 519 points, Nasdaq 3.7% as Facebook falls 26.4%

http"
15769,2022-02-03 22:55:00+00:00,"Armed DC carjacker caught in the act on Ring doorbell camera

http"
15770,2022-02-03 22:50:00+00:00,"ABC slammed for suspending Whoopi Goldberg for Holocaust remark but firing Roseanne for offensive tweet

http"
15771,2022-02-03 22:45:00+00:00,"Louisiana man arrested in alleged murder-for-hire plot to have business partner killed

http"
15772,2022-02-03 22:40:00+00:00,"RUNNING FOR THE EXITS: Yet ANOTHER staffer flees Kamala's office as White House staffers reportedly face rock bottom morale

http"
15773,2022-02-03 22:38:47+00:00,FREEDOM FIGHTER: North Carolina veteran in desperate need of kidney transplant vows he'll die before being pressured to take vaccine. http http
15774,2022-02-03 22:35:00+00:00,"TIME magazine reporter criticizes White House for lack of press access for NYC event, Psaki responds

http"
15775,2022-02-03 22:30:00+00:00,"Biden says the answer 'is not to defund the police,' but to invest in law enforcement

http"
15776,2022-02-03 22:25:00+00:00,"Ex Chicago cop convicted of murder released from prison after 40 months behind bars

http"
15777,2022-02-03 22:20:00+00:00,"Oil tops $90, 7-year high

http"
15778,2022-02-03 22:15:00+00:00,"Trump adviser says former president hungry for someone to primary challenge NH GOP Gov. Sununu

http"
15779,2022-02-03 22:11:19+00:00,'I'M STILL HERE': US Air Force veteran and double amputee Chad Carswell will not give up on his beliefs. http http
15780,2022-02-03 22:10:00+00:00,"Two men allegedly try to carjack New York City cop, shoot him in the shoulder

http"
15781,2022-02-03 22:05:00+00:00,"GOP senators introduce bill to prevent TSA from accepting arrest warrants as valid forms of ID

http"
15782,2022-02-03 22:00:00+00:00,"Iran regime’s ‘Death to America’ wrestling head cancels match with US team after visa denial

http"
15783,2022-02-03 21:55:00+00:00,"Portland City Council meeting erupts over homeless encampment safety risks: 'Existential threat' to business

http"
15784,2022-02-03 21:50:00+00:00,"Joe Rogan controversy: Ex-Mumford &amp; Sons member compares calls to nix Spotify podcast to Soviet-era censorship

http"
15785,2022-02-03 21:45:00+00:00,"Russia planning Ukraine false flag as pretext for invasion: Pentagon

http"
15786,2022-02-03 21:40:00+00:00,"CNN's Zucker loyalists Alisyn Camerota, Brian Stelter praise, defend ousted boss

http"
15787,2022-02-03 21:35:15+00:00,"Black, Republican Virginia delegate says Black Caucus rejected him

http"
15788,2022-02-03 21:35:00+00:00,"Georgia school district hosts BLM event featuring speaker charged with 'family violence'

http"
15789,2022-02-03 21:30:00+00:00,"Animal welfare in Maine seized more than 60 cats from a woman

http"
15790,2022-02-03 21:25:00+00:00,"White House drafting executive order on police reform

http"
15791,2022-02-03 21:20:00+00:00,"CDC director: Studies yet to show BA.2 sub-variant evading current vaccines more than omicron

http"
15792,2022-02-03 21:15:00+00:00,"2 Indiana men arrested for 2018 shootings of 3 people after they left birthday celebrations

http"
15793,2022-02-03 21:10:00+00:00,"North Carolina veteran in need of kidney transplant vows he'll die for his freedom

http"
15794,2022-02-03 21:10:00+00:00,"Parents of ‘Jeopardy!’s Last Great Champion’ files wrongful death lawsuit

http"
15795,2022-02-03 21:00:00+00:00,"CVS removes COVID-19 test purchasing limits

http"
15796,2022-02-03 20:55:00+00:00,"Cruz slams Biden's 'pattern of appeasement' with foreign adversaries

http"
15797,2022-02-03 20:50:00+00:00,"Pelosi says it’s ‘so sad’ ISIS leader blew up civilians along with himself

http"
15798,2022-02-03 20:45:20+00:00,"Iran regime’s ‘Death to America’ wrestling head cancels match with US team after visa denial

http"
15799,2022-02-03 20:45:00+00:00,"Joe Concha: Jeff Zucker's CNN exit leaves more questions than answers

http"
15800,2022-02-03 20:40:00+00:00,"Dramatic video shows moment teen opens fire in New York City mall

http"
15801,2022-02-03 20:35:00+00:00,"Used Mercedes-Benz trucks are selling for $62,705 more than new ones

http"
15802,2022-02-03 20:30:00+00:00,"Kevin McCarthy calls on Dems to support end to COVID restrictions, mandates: 'It's all about power'

http"
15803,2022-02-03 20:25:00+00:00,"US attorney never prosecuted Michigan man after fall Capitol security incident: 'It's alarming he's back'

http"
15804,2022-02-03 20:20:00+00:00,"Republican governors reject progressive outrage over in-person learning: 'They’re going to remain open'

http"
15805,2022-02-03 20:15:00+00:00,"Colin Kaepernick heckled after attending Knicks game with Spike Lee

http"
15806,2022-02-03 20:10:00+00:00,"Republicans push Cardona on reports of 12-year-old's suicide attempt following secret school gender talk

http"
15807,2022-02-03 20:05:00+00:00,"Facebook sees biggest one-day market value drop ever for US company

http"
15808,2022-02-03 20:00:01+00:00,"REVISIONIST HISTORY: Schumer makes embarrassing SCOTUS mistake during Black History Month

http"
15809,2022-02-03 19:55:00+00:00,"Harris says effects of Biden migration policy won't be seen ‘overnight,’ as border crisis rages

http"
15810,2022-02-03 19:50:00+00:00,"Jeff Zucker’s CNN exit: Fiery meeting, somber conference call prove many staffers already miss former boss

http"
15811,2022-02-03 19:45:00+00:00,"OPINION: What Biden can and cannot do about crime in America's cities

http"
15812,2022-02-03 19:40:00+00:00,"John Elway calls Brian Flores' claims about Broncos interview 'just plain wrong'

http"
15813,2022-02-03 19:35:00+00:00,"Utah man arrested in Amazon truck theft after he was recorded on camera, police say

http"
15814,2022-02-03 19:30:02+00:00,"Aussies say James Cook's ship was found, US says not so fast

http"
15815,2022-02-03 19:25:00+00:00,"Jury deadlocked in Michael Avenatti Stormy Daniels case

http"
15816,2022-02-03 19:20:00+00:00,"February is American Heart Month: What to know

http"
15817,2022-02-03 19:15:00+00:00,"Education Dept. launches investigation into anti-Semitism at Brooklyn College

http"
15818,2022-02-03 19:05:00+00:00,Schumer-aligned dark money group hauls in record $92 million from hidden donors http
15819,2022-02-03 19:00:01+00:00,Missing newborn Kennedy Hoyle's grandmother speaks out about daughter's death: 'I can't eat. I can't sleep' http
15820,2022-02-03 18:55:00+00:00,Twice-deported criminal accused of drawing swastikas at DC Union Station protected by Biden policies http
15821,2022-02-03 18:50:00+00:00,Indiana teen sentenced for killing his young siblings http
15822,2022-02-03 18:45:00+00:00,"Inside US raid that killed ISIS leader: 'Incredibly complex,' on same scale as bin Laden operation http"
15823,2022-02-03 18:40:00+00:00,Tom Brady drops farewell video days after retirement announcement: 'I love you all' http
15824,2022-02-03 18:35:00+00:00,Jack Brewer: Lack of strong family structure is causing poor performance in schools http
15825,2022-02-03 18:30:01+00:00,Toyota built an autonomous self-drifting sports car http
15826,2022-02-03 18:24:39+00:00,California parents accused of decapitating own children plead not guilty http
15827,2022-02-03 18:05:00+00:00,Sen. Marco Rubio: I’m not in favor of sending US troops to Europe amid Russian threat http
15828,2022-02-03 18:00:02+00:00,"Border Patrol agents fired upon from Mexico, return fire: sources http"
15829,2022-02-03 17:52:00+00:00,US hockey star Brianna Decker out of Olympics after nasty leg injury http
15830,2022-02-03 17:41:46+00:00,'WE HAVE TO BE ALLIES': CNN’s Don Lemon defends Whoopi Goldberg in Holocaust comment fallout http
15831,2022-02-03 17:25:00+00:00,'View' co-host Sunny Hostin calls on Allison Gollust to leave CNN over Zucker relationship http
15832,2022-02-03 17:20:00+00:00,"IOC chief to meet Peng Shuai, will 'support' inquiry into sexual assault allegations if tennis star chooses http"
15833,2022-02-03 17:15:00+00:00,Who will win NASCAR's Busch Light Clash at the Los Angeles Memorial Coliseum? http
15834,2022-02-03 17:10:00+00:00,Biden praises McConnell as 'man of honor' ahead of Supreme Court confirmation http
15835,2022-02-03 17:05:00+00:00,House GOP re-election arm says border security 'will play everywhere' in midterms http
15836,2022-02-03 17:00:00+00:00,"Top oversight Republicans call on 7 scientists to testify on COVID origins, Wuhan lab leak http"
15837,2022-02-03 16:55:00+00:00,CNN interim leader calls on staff to honor Jeff Zucker by continuing his 'mission': 'Do what we've been doing' http
15838,2022-02-03 16:50:00+00:00,Peter Schweizer on 'Fox &amp; Friends': This is an important development in the Hunter Biden saga http
15839,2022-02-03 16:45:00+00:00,CNN’s Brian Stelter accused of serving as Jeff Zucker’s attack dog by smearing Radar before scandalous report http
15840,2022-02-03 16:40:00+00:00,Chris Noth’s final scenes cut from ‘And Just Like That…’ finale amid sexual assault allegations http
15841,2022-02-03 16:30:00+00:00,"Georgia parent calls out school district for deleting syllabus mentioning Marxism, CRT: 'Admission of guilt' http"
15842,2022-02-03 16:25:00+00:00,Democrats' key witness in NFL sexism hearing has history of sexist tweets http
15843,2022-02-03 16:20:00+00:00,Texas constable rips officials for 'coddling criminals' after deputy's death: 'We need to have some action' http
15844,2022-02-03 16:10:00+00:00,Democrats' key witness in NFL sexism hearing has history of sexist tweets http
15845,2022-02-03 15:59:00+00:00,Father of boy killed by drunk driver fears 'slap on the wrist' penalty: Criminals feel 'empowered' http
15846,2022-02-03 15:55:00+00:00,HONORING A HERO: Moving photo was one of many to emerge as city remembered fallen officer http http
15847,2022-02-03 15:50:00+00:00,Florida deputies arrest 2 after 78-year-old man ‘brutally murdered’ during carjacking in CVS parking lot http
15848,2022-02-03 15:45:00+00:00,"Dustin Hoffman's 'Rain Man' Buick Roadmaster sold for $335,000 http"
15849,2022-02-03 15:35:00+00:00,Lara Trump on Biden's visit to NYC: Polls are cratering and the White House is panicking http
15850,2022-02-03 15:25:00+00:00,"Jennifer Lopez politely dodges Ben Affleck questions, pokes fun at Hoda Kotb for public relationship troubles http"
15851,2022-02-03 15:20:00+00:00,"John Wayne's family using his legacy to help fight cancer, educate kids http"
15852,2022-02-03 15:15:00+00:00,Muslim Army veteran running to unseat Ilhan Omar: 'I was proud to put my life on the line for America' http
15853,2022-02-03 15:10:00+00:00,"Gretchen Whitmer held California fundraisers while Michigan led US in COVID-19 cases, records show http"
15854,2022-02-03 15:05:00+00:00,"Tennessee deputy shot during traffic stop, suspect in custody, sheriff says http"
15855,2022-02-03 15:00:03+00:00,"Joe Rogan controversy shows how Americans, celebs are begging to be censored: Will Cain http"
15856,2022-02-03 14:50:00+00:00,Hue Jackson claims Browns incentivized losing during tenure http
15857,2022-02-03 14:42:00+00:00,National Prayer Breakfast 2022: What is it? http
15858,2022-02-03 14:35:00+00:00,"Winter storm brings snowy weather, thunderstorms and frigid temperatures across US http"
15859,2022-02-03 14:30:00+00:00,"SFPD chief refuses to work with DA Boudin, accuses him of 'concealing' evidence to hurt police http"
15860,2022-02-03 14:24:00+00:00,"White House alleges GOP double standard on Biden Supreme Court pledge, calls criticism 'flatly wrong' http"
15861,2022-02-03 14:16:41+00:00,Dwayne 'The Rock' Johnson to 'proudly introduce' Team USA ahead of Winter Olympics opening ceremony http
15862,2022-02-03 13:50:00+00:00,NYC mom of baby shot in head demands bail reform ahead of Biden visit: 'Who cares if Rikers fills up' http
15863,2022-02-03 13:40:00+00:00,"Super Bowl 2022: Bengals, Rams unveil uniforms for game http"
15864,2022-02-03 13:30:00+00:00,"Whoopi Goldberg controversies: Trump, the Taliban, animal abuse and more http"
15865,2022-02-03 13:20:00+00:00,"New Yorkers scared to walk the streets, expect 'absolutely nothing' from Biden's visit with the mayor http"
15866,2022-02-03 13:15:00+00:00,"Beijing Olympics to renew scrutiny on China's human rights abuses, international violations http"
15867,2022-02-03 13:05:58+00:00,"ISIS LEADER KILLED: Biden announces US forces took out Islamic State leader in daring raid, will address nation this morning http"
15868,2022-02-03 12:50:00+00:00,'KICK IN THE GUT' Navy chaplain among sailors denied religious exemption to COVID-19 vaccine mandate http
15869,2022-02-03 12:45:00+00:00,How Republicans are winning over Hispanic voters in Texas: 'Democrat policies are failing them' http
15870,2022-02-03 12:35:00+00:00,Stay at the 'Dirty Dancing' hotel 35 years after the film debuted http
15871,2022-02-03 12:25:00+00:00,"Tori Spelling says being criticized since she was 16 gave her ‘thick skin': 'Ultimately, it’s about them' http"
15872,2022-02-03 12:15:00+00:00,Tacoma serial arson suspect held on $5M bond http
15873,2022-02-03 12:10:00+00:00,Special delivery. See all of our daily political cartoons here: http http
15874,2022-02-03 12:05:00+00:00,Florida will seek death penalty for man accused of murdering his family http
