"","X","Date","text"
"8650",8649,"2022-01-16 19:50:02+00:00","In the wake of the Supreme Court’s decision to block a vaccine mandate for large employers, U.S. health care systems may expect staff shortages as they wrestle with workers who resist getting a Covid vaccine. https://t.co/VfjPcuZRgf"
"8651",8650,"2022-01-16 19:35:05+00:00","“Making me appear ridiculous was the chosen way to marginalize my message.” Marianne Williamson, the hard-to-define former presidential candidate, still keeps an ear to the ground in Washington as she ponders what’s next. https://t.co/GNzsA8FQDS"
"8652",8651,"2022-01-16 19:20:02+00:00","Throngs of mourners flocked to a mosque to say a final goodbye to friends, children, parents and cousins killed in a fire that took the lives of 17 members of a close-knit Gambian community in the Bronx. https://t.co/Icd7gKlfu9"
"8653",8652,"2022-01-16 18:55:05+00:00","Lawyers for Benjamin Netanyahu, the former Israeli prime minister, are in negotiations to reach a plea bargain in his long-running corruption case. But talks are stuck over a charge that would prevent Netanyahu from holding public office for seven years. https://t.co/anFsP6MFJc"
"8654",8653,"2022-01-16 18:45:06+00:00","Let our critic guide you through his favorite Jasper Johns painting, one that appears impersonal but slowly delivers a roundhouse of passion and pain. 

https://t.co/caBKHDEc3T"
"8655",8654,"2022-01-16 18:20:04+00:00","States in the Northeast are bracing for a winter storm that caused power outages and hazardous travel conditions as it moved through the South. Forecasters said the storm system could bring more than a foot of snow to some areas. https://t.co/fpwdTvxJBU"
"8656",8655,"2022-01-16 17:50:04+00:00","The FBI freed four hostages from a Texas synagogue on Saturday night after a harrowing day. The suspect is dead and officials say his motives are under investigation. Here’s what we know so far. https://t.co/ezuUAMDxWx"
"8657",8656,"2022-01-16 17:35:04+00:00","""The Neighbor's Daughter,"" a song from 2019 that references drugs and booze has become a lightning rod in a culture war in Egypt after an organization barred 19 artists from performing in the country. https://t.co/QFjluJTcBM"
"8658",8657,"2022-01-16 17:20:05+00:00","Coverage of Novak Djokovic loomed large over the Australian Open before it even began. But plenty of other tennis stars and story lines are ready for the spotlight. https://t.co/YKomnCNDvF"
"8659",8658,"2022-01-16 16:55:03+00:00","For the generation who grew up in Beirut during the civil war, emotional minefields can surround the most mundane activities even 32 years later. “I don’t do well in romantic settings,” said a 40-year-old survivor. “Candles give me anxiety.” https://t.co/Ms3SEpE8dt"
"8660",8659,"2022-01-16 16:47:25+00:00","Russia hints that if its demands aren’t met, Moscow could take “military-technical” actions, including moving nuclear missiles closer to the U.S. https://t.co/GhOHgMIkmA"
"8661",8660,"2022-01-16 16:15:07+00:00","Ask the people who know Penélope Cruz best to describe her, and one adjective always comes up. ""All my life, I’ve been hearing how stubborn I am,"" she said, then paused. ""I don’t know if it’s because I’m a Taurus."" https://t.co/ksAFUdXG77"
"8662",8661,"2022-01-16 16:00:12+00:00","Cinnamon rolls are always a good idea. This recipe comes together in under an hour. https://t.co/fyQBcYZQvV"
"8663",8662,"2022-01-16 15:45:02+00:00","The myriad of TikTok duets of Sadie Jean's track ""WYD Now?"" open up the idea of what, exactly, a song release could be in this creative moment. https://t.co/6OkLoI5MUp"
"8664",8663,"2022-01-16 15:26:23+00:00","Every year this image seems to go viral. Here's the story behind this book haven. https://t.co/EtDhzDuK7m"
"8665",8664,"2022-01-16 15:05:04+00:00","New bicycle trails that wind through Normandy is a rewarding way to explore the sun-dappled French countryside. https://t.co/QT9IMZ0XWR"
"8666",8665,"2022-01-16 14:47:01+00:00","Breaking News: The University of Michigan fired its president for having an inappropriate affair with a subordinate, its Board of Regents said. https://t.co/dv5w9OcYXM"
"8667",8666,"2022-01-16 14:30:10+00:00","“I will not take questions in class because I’m wearing this” helmet “in order to stay alive,” Professor Mehler, 74, says toward the end of the video. “So please, come to class. Enjoy the show. I’ll be there regularly because I have no choice.” https://t.co/Rk8Ge81pRq"
"8668",8667,"2022-01-16 14:21:33+00:00","A major snow storm was expected to bring up to a foot of snow from Tennessee to upstate New York and southern Vermont. “More people will be impacted by this storm than any winter storm we’ve had this season,” one meteorologist said. https://t.co/GbniCJnZC6"
"8669",8668,"2022-01-16 14:15:07+00:00","In the new anime “Belle,” a high school student journeys into a virtual world. ""It’s a raging party of the cute and the kooky, though with shivers of menace,"" our critic writes. https://t.co/zDrhdtESwI"
"8670",8669,"2022-01-16 14:00:15+00:00","""It hurts, but I can’t do everything."" Like many New York City hospitals, the Brooklyn Hospital Center is straining under the biggest surge of Covid patients since spring 2020, when ambulance sirens filled the air and more than 20,000 people died. https://t.co/XFI42Bs5wG"
"8671",8670,"2022-01-16 13:50:05+00:00","CVS and Walgreens are temporarily closing some stores in the U.S. this weekend because of staff shortages complicated by the soaring number of people infected with Omicron. https://t.co/cCuvUZKvGk"
"8672",8671,"2022-01-16 13:40:08+00:00","“S.N.L.” returned this week with a warning from President Biden and a trailer for another gritty reboot of a favorite ‘90s sitcom. (“Did I do that?” will never sound the same.) https://t.co/Cry2vJKd2P"
"8673",8672,"2022-01-16 13:15:07+00:00","Analysis: Novak Djokovic's loss in court on Sunday ended his bid to win a 10th Australian Open. More broadly, he lost to a government determined to make him a symbol of unvaccinated celebrity entitlement.  https://t.co/a8BFyR3Xp9"
"8674",8673,"2022-01-16 13:00:04+00:00","James Mtume, the musician, songwriter, producer, bandleader and talk-radio host whose 1983 hit “Juicy Fruit” has been sampled in more than 100 songs, died on Sunday at his home in South Orange, New Jersey. He was 76. https://t.co/5drSG7Klj5"
"8675",8674,"2022-01-16 12:53:57+00:00","""I was a Prime member for roughly three years until I stopped renewing in 2019,"" writes @ShiraOvide in the ""On Tech"" newsletter. ""Friends and colleagues are often stunned when I tell them this."" https://t.co/1eFti7a52H"
"8676",8675,"2022-01-16 12:00:06+00:00","After losing their best chance at fighting laws that have created new barriers to voting in Republican-controlled states, Democratic officials say they’re now resigned to spending and organizing their way around the restrictions. https://t.co/n5hDsG49er"
"8677",8676,"2022-01-16 11:00:13+00:00","""The color of your skin dictates how people will perceive you,"" said one Muslim woman about the new popularity of balaclavas, a hood that covers the head and neck and resembles a hijab. ""Whether it’s cool and edgy, or whether it’s backward."" https://t.co/hTuCs0GKO7"
"8678",8677,"2022-01-16 10:00:14+00:00","""We have a big problem."" Makers of gruyère cheese in Switzerland and France are not happy that a federal judge sided with U.S. cheese producers and said the cheese — named for the Swiss town where it's been made for centuries — could be produced anywhere. https://t.co/ZX5kreUM3f"
"8679",8678,"2022-01-16 09:00:05+00:00","After 25 years, the influence of Wes Craven’s self-aware slasher ""Scream"" still looms large. https://t.co/ygX1n7WtRk"
"8680",8679,"2022-01-16 08:47:45+00:00","Breaking news: Novak Djokovic lost his bid to stay in Australia, as judges said the immigration minister had the right to cancel the tennis star’s visa. Djokovic expressed disappointment at the ruling. https://t.co/FINVa3GlzE"
"8681",8680,"2022-01-16 08:00:04+00:00","Increasingly, studies show that constant restriction and attempts at distraction can backfire for people who struggle with cravings and binge eating. https://t.co/0aui153rIj"
"8682",8681,"2022-01-16 07:00:04+00:00","Across the animal kingdom, there are examples of species that share resources like tools and shelter between generations. One trio of researchers argues that we should call this phenomenon the same thing we call it in humans: intergenerational wealth. https://t.co/oHfRWxVuRL"
"8683",8682,"2022-01-16 06:00:10+00:00","A new collection of Zora Neale Hurston's work, ""You Don’t Know Us Negroes: And Other Essays,"" is out this month. Most of its contents were printed during her lifetime, but some essays appear for the first time. https://t.co/RGDomPTAEd"
"8684",8683,"2022-01-16 05:00:12+00:00","Gaming communities are more unhappy with the crypto craze than perhaps anyone else. Many players say studios adding NFTs to their games are simply making blatant cash grabs. https://t.co/YL3aAa28nF"
"8685",8684,"2022-01-16 04:44:53+00:00","Breaking News: The hostages who were held by a man at a Texas synagogue for about 11 hours have all been rescued safely, Gov. Greg Abbott said. The suspect died in the standoff. 

https://t.co/8VUsyC5sGN"
"8686",8685,"2022-01-16 04:00:10+00:00","All web traffic in Cambodia will soon be routed through a government portal.

""The outcome will be to crush what little remains of freedom of expression online,"" said Sophal Ear, a dean at Arizona State University whose family escaped the Khmer Rouge. https://t.co/1iiO67p3av"
"8687",8686,"2022-01-16 03:00:11+00:00","Netflix says ""Don't Look Up"" is one of its most popular films ever. Some scientists are hoping its success will prompt Hollywood to make more climate focused films. https://t.co/0ubTplsYqW"
"8688",8687,"2022-01-16 02:00:13+00:00","The underwater volcano that erupted near Tonga was heard some 1,100 miles away in New Zealand. Internet service in Tonga was disrupted, according to The Associated Press, making the extent of injuries and damage difficult to assess. https://t.co/XNXj0tYP5w"
"8689",8688,"2022-01-16 01:00:12+00:00","Donald Trump will headline a rally in Arizona on Saturday with several election deniers. His involvement in that state's races — as well as his inability to let go of his loss to President Biden — has veteran Republicans in Washington and beyond concerned. https://t.co/zRlcKXGdGI"
"8690",8689,"2022-01-16 00:31:45+00:00","Breaking News: The FBI is at Congregation Beth Israel, a synagogue in Colleyville, Texas, where an official says four people appear to have been taken hostage by a man heard shouting on a livestream.

Follow live updates: https://t.co/VPuNmlYX11"
"8691",8690,"2022-01-16 00:14:37+00:00","Novak Djokovic is challenging the Australian government one last time on Sunday in hopes of playing at the Australian Open despite his refusal to be vaccinated against Covid-19. Follow live updates: https://t.co/OVXqAZJcRu"
"8692",8691,"2022-01-16 00:00:10+00:00","Synagogues across the U.S. have stepped up security in recent years after attacks and repeated threats. ""No one should have to fear something like this may happen in their place of worship,"" Rep. Colin Allred of Texas said of congregants in Colleyville. https://t.co/pnZxVAWDf2"
