,tweetcreatedts,text,language,username
44,2022-05-05 15:52:47+00:00,@FoxNews Haha haha still they don't oppose cancelling of everything Russia in only the western world which is just 25% of the entire world,en,DevkiDe05214450
45,2022-05-05 15:44:03+00:00,"@FoxNews Belarus will be absorbed by Russia, and their Leader will be changed to Mayor.",en,DarthYoc
46,2022-05-05 15:42:04+00:00,@FoxNews Lukashenko is supporting Russia and is assisting in War Crimes.,en,henrymullersr
47,2022-05-05 15:40:29+00:00,"@FoxNews Ya because he thought he would govern the ""new Ukraine"" once Russia was done...he was very wrong. #SupportUkraine",en,REPage74
48,2022-05-05 15:39:28+00:00,@FoxNews @GriffJenkins We need to spend Money for the 20 years war we lost on those VETERAN OF THE UNITED STATES not your country. Ask Russia for forgiveness is only a damn pipe line,en,OneMarine48
49,2022-05-05 15:38:03+00:00,"@FoxNews YOU HAVE GOT TO BE KIDDING ME.  Wall to wall DEPP Coverage?  Hey liberals are going to the HOMES of 6 SUPREME COURT JUSTICES, there is a war in Ukraine, our border is being invaded.  How many people that watch give shit about Depp?  Get serious..",en,RestoreByGod
50,2022-05-05 15:36:35+00:00,@FoxNews The Progressives version of NOT AT WAR with Russia doesn’t sound the same without the left wing medias interpretation. Not fooling anyone.,en,Gillyg0871
51,2022-05-05 15:33:43+00:00,"@FoxNews Belarus leader, on day 71 of Russia-Ukraine war, says he didn't think it would be ‘such a drag’",en,mediatransact
52,2022-05-05 15:32:06+00:00,@FoxNews He also said that Russia was in Belarus to conduct training activities…,en,Fekete2Andrew
53,2022-05-05 15:26:20+00:00,@FoxNews The Court doesn't need a fence. It needs Congress to stay out of their business. The Court is part of the Executive Branch. We've gone from external threats to refocusing on our own people. This is the razors edge of the FSB in Russia. The bureaucrats have got to be stopped.,en,garbsite
54,2022-05-05 15:23:47+00:00,@FoxNews Exactly.\nNATO was useful when there was a USSR not this fumbling country..Russia.\n\nAll or most European countries armed against Russia.\n\nHe was wrong in invading Ukraine but he was provoked and his mentality is not open to this ganging up.,en,BrianG25459217
55,2022-05-05 15:15:11+00:00,"@FoxNews The United States has actually participated in the war against Russia. The United States should be responsible for the generals killed in the Russian war, and Russia should take measures.",en,thomasyu721023
56,2022-05-05 15:14:35+00:00,"@FoxNews The Kremlin is correct.   The War will stop when Putin is stopped.   Time for a regime change in Russia.  Pakistan said America doesn't get involved in taking out leaders of other countries.  Oh really?  Manuel Noriega, Usama Bin Laden, etc.  Bullsh÷t!",en,EdwardG66355631
57,2022-05-05 15:13:18+00:00,@FoxNews In time it will. But what would stop it quickly is if Russia stopped its invasion occupation and genocidal war!,en,CosmoEos
58,2022-05-05 15:12:20+00:00,"@FoxNews Why is #FoxNews covering the #JohnnyDepp trial “live” as if we care? Stocks are crashing, Border is open, Iran, Ukraine, #SCOTUS, inflation…. I have to watch #CNN because #Fox is sticking to stupidity. Why? For god-sake why?",en,dee_esse
59,2022-05-05 15:12:09+00:00,@FoxNews @DullyCoffey It may not stop the war but it sure will aid in the Ukraine winning it!!,en,fern_fernfraser
60,2022-05-05 15:11:50+00:00,"@FoxNews Uncle Sambo is playing a ""dangerous game"" in the Ukraine.\n#DangerousGame",en,liii_tom
61,2022-05-05 15:11:39+00:00,@FoxNews The US certainly started the war with its coup in 2014 and order to proceed with attacks from W Ukraine on E Ukraine in 2015. \nThe illegal expansion of NATO in neighboring countries is considered a threat to the border of Russia and rightfully so. \nHistory reveals old playbook.,en,DesertFox1942
62,2022-05-05 15:11:32+00:00,@FoxNews Congratulations you are a hit in Russia  @FoxNewsSunday https://t.co/DIpyatmI1c,en,MalcomAlvarez4
63,2022-05-05 15:09:36+00:00,@FoxNews There is only one answer to anything those liars say: More weapons to Ukraine!,en,X_CIPI
64,2022-05-05 15:05:52+00:00,@FoxNews Reminder what Ukraine thinks of uncle Joe and what GQP did https://t.co/nPXHWdwdso,en,ScottFr63415239
65,2022-05-05 14:57:39+00:00,"@FoxNews can I ask what promots Fox Nes to spend hours of airtime on Johnny Depp and Amber Heard's trial?\n\nIt is of zero interest to me. What does interest me is the action by Fed (the Fed caused the 2008 recession), the war in Ukraine, inflation, jobs, taxes, fed agencies, etc.",en,FrankBucci
66,2022-05-05 14:42:41+00:00,"@FoxNews @DanaPerino All of the News going on and Fox covers the Johnnie Depp trial?  With Ukraine, Roe vs Wade, Don,jr. testifying before the J6 trial, the new McCarthy tapes proving he is lying, Madison Cawthorn dressed in drag, etc. Your audience deserves to know.",en,Hoffnat
67,2022-05-05 14:21:24+00:00,@FoxNews There's no leader in the last years they've been more worried about the Fiat currency failing covid was the prop it up to print more money .\nIn opinion this war is set up .\nAmerica and Russia are working together..\nEndless stories to try to save a dying economics,en,mocarski_adam
68,2022-05-05 14:13:21+00:00,@FoxNews Fox 🦊 news 🗞 (propaganda)😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺to Russia with love ❤️ Fox News!,en,MarkEno30318864
69,2022-05-05 13:53:58+00:00,@FoxNews Biden’s interference in Ukraine could have started the war,en,LindaFerris01
70,2022-05-05 13:40:14+00:00,@FoxNews Isn't Ukraine kinda a long way from North Atlantic to be even considered to join?,en,Bloodbane79
71,2022-05-05 13:37:50+00:00,"@FoxNews #Ukraine @Suzannescott So, Fox where is your reporting on Ukraine? Not much. Honor your war correspondents who died. They knew proper priorities, you are becoming CNN. It is disappointing - acting like mainstream media focusing more on hyping pure sensationalism.",en,pokegama7
72,2022-05-05 13:31:13+00:00,@FoxNews Screw Ukraine,en,MistyAcresMO
73,2022-05-05 13:26:53+00:00,@FoxNews Did they ever take a stand for their teammate in Russia?,en,WellnitzJim
74,2022-05-05 13:22:47+00:00,@FoxNews The movement started when trump accepted first payment from Russia https://t.co/LTypNCTsyE,en,Oliver197434675
75,2022-05-05 13:11:04+00:00,@FoxNews Tucker said he is rooting for Putin to genocide Ukraine on Russia State TV last night again,en,ArtIsWarNYC1
76,2022-05-05 12:45:20+00:00,"@FoxNews Both parties do the same-but Democratic are banking on Roe vs Wade for their ticket in November because inflation is horrible, people are starting to drown in debt, gas prices through the roof and we keep sending money to Ukraine to fund its war. All problematic",en,injusticeact
77,2022-05-05 12:31:13+00:00,"@FoxNews EVIL forced Putin to invade Ukraine...nothing more, nothing less.....",en,nbrad03
78,2022-05-05 12:11:04+00:00,@FoxNews Not trying to be rude I only watch bits &amp; pieces of this because I honestly don't care. I'm more concerned about my thirst to go after Russia &amp; Belarus than anything else at this point,en,SBS8724
79,2022-05-05 11:59:27+00:00,"@FoxNews @TulsiGabbard ""Russia Today"" on FOX PROPAGANDA \nSurprise Surprise! \nTustin you need to Register as an agent of a hostile foreign government",en,ishmael2702
80,2022-05-05 11:42:35+00:00,@FoxNews  @TuckerCarlson   yes  Russia good! https://t.co/VcYCi6YiIQ,en,RMSurrogate2013
81,2022-05-05 11:13:52+00:00,"@FoxNews Facts. NATO has no business on Russia's border. It would be the equivalent of Russia overthrowing the Canadian Government, as Nuland and Biden did in Ukraine in 2014, setting up high power weapons and pointing them directly at DC.",en,DesertFox1942
82,2022-05-05 11:09:26+00:00,@FoxNews Therefore we should invade Kalinigrad enclave because Russia has installed there a big bunch of nuclear missiles targeting most important cities and industrial/militar sites of Western Europe….,en,Bogazkoi43
83,2022-05-05 10:55:15+00:00,"@FoxNews When Ukraine reaches the point of victory, it will be incumbent upon the US to participate in the celebration and not before then.",en,CEOtulip
84,2022-05-05 10:53:24+00:00,"@FoxNews The Pope has come to the same conclusion wht many cntries believe is the cause of the war in Ukraine! It's good there are many  ppl who don't believe in the US/NATO propoganda that Russia started this war, when in fact US/NATO were pushing their boundries to Russia's doorstep!!!",en,KSridhar1954
85,2022-05-05 10:38:04+00:00,"@FoxNews Fox is desperate to defend daddy Putin. Guess they know without his help, republicans are in trouble.\n\nI would not doubt if Russia did this to 4 if it’s own men before leaving. Specifically to give outlets like fox something to play.",en,RoBoDEATH1
86,2022-05-05 10:19:49+00:00,@FoxNews It’s like if lefties can’t kill embryos they just might kill something else. Better put up a fence and blame Russia for the supreme court decision.,en,989x4000
87,2022-05-05 10:11:58+00:00,@FoxNews Deplomatic engagement with Russia should have saved the situation but NATO war mongas led by the Americans saw an opportunity to test their military equipments. Poor a Ukrainians are suffering because of NATO and the US wicked war mongas.,en,KhosaXikombiso
88,2022-05-05 10:08:54+00:00,@FoxNews No Putin has invaded the Ukraine before remember,en,VeronicaMarri10
89,2022-05-05 10:07:21+00:00,@FoxNews Papa no disrespect but Russia is responsible for its own actions!!! And there is no excuse for what they have done!!!!,en,Chrisbr67bigdog
90,2022-05-05 10:01:10+00:00,@FoxNews White people starting to be worse than Russia,en,Flipmode1975
91,2022-05-05 09:31:17+00:00,@FoxNews Florida is like Russia you can’t say War.,en,BEmpio
92,2022-05-05 09:31:04+00:00,@Foxnews and @TuckerCarlson are very popular in Russia.\n\n#TraitorsSupportTraitorTrump https://t.co/9ltYi0KVnm,en,jchrissmith0007
93,2022-05-05 09:26:40+00:00,"@FoxNews She can run off to the Ukraine to aid them, but can't do anything to help her constituents in her home area??? wtf... Save America First",en,wrobinson7169
94,2022-05-05 09:09:35+00:00,"@FoxNews  I was speaking to my Uber driver yesterday. He had to start doing Uber after his job at a manufacturing plant for 15 years in Wisconsin ended. His concerns are the economy, cost of food and gas, the nations division, money spent for Ukraine vs American homeless, family",en,czayas928
95,2022-05-05 09:02:56+00:00,"@FoxNews While Fox slams anyone and everyone that condemn them for being the lap dogs of @GOP fascism, Fox gets the #1 spot on Russia TV as part of the #Putin propaganda machine. Is Putin grooming @TuckerCarlson to take the dictator president spot from Trump?\n\nhttps://t.co/HIjdH7KMsO",en,jo19423332
96,2022-05-05 08:15:30+00:00,"@FoxNews To say I’m disappointed in the Catholic Churches view is a understatement!! He as been planning on invading Ukraine ,Crimea etc !! Was it NATO’s fault the Russians murdered , slaughtered civilians raped children and women, NO that was Russia EVIL walks in all shapes",en,saudijeddah22
97,2022-05-05 07:52:46+00:00,"@FoxNews It the US and its allies can't contain North Korea, how can they contain Russia? Power politics is not panacea to solve int'l issues.",en,BigWave91409283
98,2022-05-05 07:24:30+00:00,@FoxNews @TuckerCarlson “Russia didn’t invade Ukraine and Republicans believe in democracy”\n— from Russian State TV,en,Horn_Sannity
99,2022-05-05 07:22:21+00:00,@FoxNews Pope with old age suggestion. My friend if you don't know history don't come and deceive people with your suggestion. 2014 Russia has been looking for means to take of over Ukraine when Ukrainian is neutral,en,ikeanyei
100,2022-05-05 07:13:51+00:00,"@FoxNews And this is why I have never trusted the Roman catholic church, so the one that's supposed to be so divine is suggesting putin had a motive to go ahead and bomb ukraine killing innocent pple, ha what a joke",en,chijerz43v3r
101,2022-05-05 07:01:35+00:00,"@FoxNews @TulsiGabbard “Russia calling, Russia calling”… one American a traitor… https://t.co/lk6UK1mGxi",en,ghmM_Europe
102,2022-05-05 07:01:31+00:00,"@FoxNews The Biden administration has caused all of our problems, Putin controls the Russia  media, The Socialist Left controls Biden and our Media.",en,JimNevada
103,2022-05-05 06:58:53+00:00,@FoxNews Is the pope now a political analyst or religious leader?. Why is here doing this? Does barking of NATO at russia door justify the killings of innocent civilians? My goodness!!,en,YouGottaBThic
