,Unnamed: 0,tweetcreatedts,text,language,username,label,score
16574,88,2022-05-15 17:22:27+00:00,@FoxNews I'm not really buying this Russia invasion BS as your trying to convince me Russia couldn't just roll Ukraine? 🤔 This is a power play...,en,MeanGreen0321,Negative,0.8595638871192932
16575,89,2022-05-15 17:22:09+00:00,"@FoxNews While the Biden administration spends $58 billion to fund the Ukraine, they want people to take money out of other funds for police. This is what happens when you say defund the police! Now you know the consequences!",en,arlene_olson,Negative,0.850405216217041
16576,90,2022-05-15 17:21:04+00:00,@FoxNews Going to Ukraine and taking a photo with Zelensky has become very fashionable.,en,JoeWill333,Neutral,0.7879388928413391
16577,91,2022-05-15 17:19:33+00:00,@FoxNews And russia nukes the planet. At least someone got to spend his millions.,en,XiputJ,Negative,0.8038290739059448
16578,92,2022-05-15 17:16:46+00:00,@FoxNews wall-to-wall coverage of the #DurhamTrial of #MichaelSussmann \nYou must start at the beginning &amp; walk this country through the entire @JoeBiden  Russia Collusion Lie \nThe #Dems dragged this country through for 5 years the time is now to end this country's nightmare @GOP,en,OhBlondie66,Negative,0.7901345491409302
16579,93,2022-05-15 17:12:11+00:00,@FoxNews Elie Mystal is clearly correct!\n#BanFoxNews \n#GQPTraitorsToDemocracy,en,Triumphrat7,Negative,0.6524606347084045
16580,94,2022-05-15 17:09:42+00:00,"@FoxNews Alinsky's Rules for Radicals is an American Communist Manifesto. Read it and you'll the strategy. One is blame the other side for what you have done.Ex: blame Trump for colluding with Russia while it was Hillary who had. If something is wrong, blame the other side, they're evil",en,mosheshipkin,Negative,0.716279149055481
16581,95,2022-05-15 17:09:24+00:00,"@FoxNews @RepLisaMcClain Fox thinks Biden should wave his magic wand and end:\nGOLBAL pandemic.\nGLOBAL inflation.\nWAR in Ukraine.\nDAMAGE done by cult 45.\n\nDO NOT LOSE FAITH.\nCONTINUE TO VOTE BLUE!\nTHE GOP IS DANGEROUS.\n\nINVEST IN INFRASTRUCTURE, HEALTHCARE, AND AMERICA’S FUTURE!",en,heretobeattrump,Negative,0.788217306137085
16582,96,2022-05-15 17:05:57+00:00,"@FoxNews Get ready; the dems will soon follow suit. The Blighten admin is deep in bed with the ROC, WHO and Ukraine; the mid terms are coming up quick and they have to push hard to make necessary arrangements to keep power over the people.",en,bkbj1955,Neutral,0.7653256058692932
16583,97,2022-05-15 17:05:33+00:00,"@FoxNews This is what Fox propaganda is focused on to outrage you like it's a pandemic do you see what happens when you infuriate people of nonsense in Buffalo, next up on Russia TV I mean Fox people are taking away the 96 oz big gulp tyranny",en,ScottFr63415239,Negative,0.8853662610054016
16584,98,2022-05-15 16:49:31+00:00,@FoxNews @DonaldJTrumpJr @seanhannity @SenTedCruz @RepMTG @SenJohnKennedy @HouseGOP @HouseDemocrats there needs 2ba comittee of republicans investigating every bit of dealings with china russia ukrain witj @POTUS &amp; son #b4&amp; after electionshunterbiden,en,PamLee1111,Neutral,0.6119707822799683
16585,99,2022-05-15 16:41:56+00:00,"@FoxNews @EliseStefanik A bacteria contaminated a plant, there was a recall and the plant is cleaning up. Truth evades you like intelligence does.",en,DawnOBrien55,Negative,0.7238814234733582
16586,100,2022-05-15 16:40:52+00:00,@foxnews Sue their pants off.  Fire in the theater. https://t.co/qnfPso02bF,en,I_Write_Or_Die,Negative,0.809382975101471
16587,101,2022-05-15 16:37:43+00:00,@FoxNews I'm sure they could be sued. AGAIN. https://t.co/BuQWNGbmML,en,I_Write_Or_Die,Negative,0.7132911086082458
16588,102,2022-05-15 16:35:35+00:00,@FoxNews Marsha you are thinking of China and Russia...again. politicians dont control production of anything but the lies they tell.,en,Masked4luv,Negative,0.7200164198875427
16589,103,2022-05-15 16:34:12+00:00,@FoxNews It seems like UK’s defence ministry is Russia’s defence ministry!!! We the shit propaganda you will direct more Ukrainians to death!!! At the end of the day you will say sorry and will left them like Afghans!,en,baryalai_samim,Negative,0.9492297172546387
16590,104,2022-05-15 16:34:02+00:00,"@FoxNews Wow, as someone who has watched Star Trek since its very beginning, this is an incredibly stupid take.",en,JadeJurek,Negative,0.8867532014846802
16591,105,2022-05-15 16:24:44+00:00,"@FoxNews Congratulations to Finland. Russia is at fault for this happening. If Russia hadn’t spent 20 years threatening their neighbors and then finally acting on that threat in Ukraine, this wouldn’t have happened.",en,newsjunky12345,Negative,0.8505594730377197
16592,106,2022-05-15 16:18:31+00:00,"@FoxNews This guy's understanding of star trek is exclusively limited to ""Kirk says 'beam me up Scotty'"".",en,Subjectivist12,Neutral,0.5425781011581421
16593,107,2022-05-15 16:14:48+00:00,"@FoxNews I hope they'll keep every Republican who made that visit , to Ukraine.",en,NobodyB16962699,Negative,0.5571995973587036
16594,108,2022-05-15 16:13:58+00:00,@FoxNews He is.,en,Mimi2_three,Neutral,0.6692894101142883
16595,109,2022-05-15 16:05:20+00:00,@FoxNews Marjorie Taylor Greene and Thomas Massie have voted against almost every single bill passed by the House to counter Russia's invasion of Ukraine https://t.co/eFlKUh14AN #PutinsWar #putinsparty,en,ErieLake5,Negative,0.7179637551307678
16596,110,2022-05-15 15:59:42+00:00,@FoxNews Because he is.,en,MaryKat27549382,Neutral,0.5102902054786682
16597,111,2022-05-15 15:53:50+00:00,"@FoxNews Cool picture. There is no Similac, as discussed already, contamination in their plant. Shut down so 40 of formula Gone. Scan the picture back and u will see Enfamil,  Gerber,Walmart brands,parents choice..... there is less but talk about  Putin propaganda! like in Russia &amp; Cuba!!",en,bigtio67,Neutral,0.5590990781784058
16598,112,2022-05-15 15:50:34+00:00,@FoxNews Tens of thousands of innocent men women and children being murdered in Ukraine. \nMassive shooting in Buffalo. \n\nBut Melania …. ME ME ME ME MEEEEEEEEEEEEEEE\nWHY WASNT I ON VOGUE WAHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,en,david__dennison,Negative,0.9281294941902161
16599,113,2022-05-15 15:49:02+00:00,@FoxNews @bouncermom Clarence Thomas IS one of the 'most corrupt justices in American history.'  Beyond a shadow of a doubt.,en,IJReilly4,Negative,0.9289728403091431
16600,114,2022-05-15 15:48:33+00:00,@FoxNews Omg… why would he trust republicans who have been bought by Russia?!?! That is CRAZY! #gop #russia #MoscowMitch,en,WomenForAkin,Negative,0.8932820558547974
16601,115,2022-05-15 15:43:39+00:00,"@FoxNews @RepLisaMcClain The longer the war goes on the more inflation Rand Paul a Fox favorite has blocked funds that would end it. And Russia congratulated the pro terrorist, pro Russian Kentuckian.",en,shoheiohtaniny,Negative,0.8707708120346069
16602,116,2022-05-15 15:40:02+00:00,@FoxNews The Ukrainians are following up what Reagan started. Reagan essentially reduced the Soviet Union to just Russia and Belarus and Russia’s military capability has shrunk.👏,en,Frank96869361,Negative,0.5686166882514954
16603,117,2022-05-15 15:39:48+00:00,@FoxNews And where’s the lie? Didn’t his wife attempt to overthrow the government?,en,itsanickolewrld,Negative,0.753075361251831
16604,118,2022-05-15 15:36:05+00:00,@FoxNews Catholic church is going to shit..pope can’t even stand up against evil in Russia. No thanks,en,PateInChs,Negative,0.9292674660682678
16605,119,2022-05-15 15:33:58+00:00,"@FoxNews Keep sending millions to the war effort in Ukraine. And btw, how much of that money is being embezzled by US agencies? Perhaps for political campaigns?",en,CyanRoberto,Negative,0.7152594923973083
16606,120,2022-05-15 15:33:22+00:00,"@FoxNews I'm a bit annoyed with out Representatives using taxpayers' dollars to visit Ukraine without aircraft, artillery, hardware, ammunition, troops. Pats other back do nothing except waste Zelenky's time",en,wallopinion,Negative,0.8871704936027527
16607,121,2022-05-15 15:31:48+00:00,"@FoxNews Hey Fox @FoxNews!  ""Roddenberry often used the setting of a space vessel set many years in the future to comment on social issues of 1960s America, including sexism, racism, nationalism, and global war.[45]""  https://t.co/9Y95dZxCuj",en,PoiDogGrowls,Neutral,0.6910673975944519
16608,122,2022-05-15 15:27:42+00:00,@FoxNews @RepLisaMcClain Gas prices jumped when Russia massed at Ukraine’s border in November. Rich Republican donors own the gas oil industry. They are price gouging causing high prices &amp; everything is being passed back on to consumers. Covid also caused supply chain issues. Biden is not responsible.,en,BrendanJames70,Negative,0.8485551476478577
16609,123,2022-05-15 15:26:43+00:00,"@FoxNews @RepLisaMcClain Right.  The guy who is TRYING to protect women's rights, more assistance to the poor, help Ukraine and enhance medical care is the bad guy.\n\nThe Repubs who want immigrants treated like animals, women treated like subhumans and think Putin is a stand-up guy are the ""good ones"".",en,JessieP12363454,Negative,0.771519660949707
16610,124,2022-05-15 15:22:20+00:00,"@FoxNews When Russia loses, Republicans and Fox lose.",en,Cheveyo_Don1224,Negative,0.8199350833892822
16611,125,2022-05-15 15:21:22+00:00,"@FoxNews @RepLisaMcClain I am very disappointed at Dems. I voted for them, unfortunately. The economy is bad, his foreign policy is the worst, and he keeps sending millions to the war in Ukraine when Americans need it more. The Stimulus he gave us are being paid back triple.",en,CyanRoberto,Negative,0.9568037986755371
16612,126,2022-05-15 15:21:01+00:00,@FoxNews Putin’s reps visit Ukraine ..,en,ronka111,Neutral,0.8093878030776978
16613,127,2022-05-15 15:18:00+00:00,@FoxNews But your money hubby in Ukraine sent him.. Probably upset you aren't going to get the votes to fund him.,en,DavidLSodders,Negative,0.8009647727012634
16614,128,2022-05-15 15:16:26+00:00,"@FoxNews Stay on the current subject you ridiculous “news” channel. There are many things to report here; 1/6, Ukraine, inflation, gas prices, climate change…, but here you are reinventing clan tactics. A (black) pusher and an over dose is your headline? Really? REALLY? https://t.co/kAfwKPrvQb",en,roam_town_girl,Negative,0.8741403818130493
16615,129,2022-05-15 15:14:49+00:00,@FoxNews $60 billion dollars for Ukraine \n$0.00 for US truckers and the rising cost of diesel fuel!\nLet that sink in…….,en,LukeHome1,Negative,0.5371389389038086
16616,130,2022-05-15 15:13:04+00:00,"@FoxNews Zelensky is no hero for not leaving. He was never in any danger. This ""war"" met an end. The same as Biden arming Al-Queda and Isis with updated US weapons, vehicles, and equipment. Seems like we just did the same for nazi-ridden Ukraine doesn't it?",en,VeracitySavage,Negative,0.685876727104187
16617,131,2022-05-15 15:10:06+00:00,@FoxNews I DON’T believe any news story about Ukraine.  If they are at war WHY are senators and the stupid First Lady going over there.  STOP THE LIES,en,Judybeekeeper,Negative,0.9475701451301575
16618,132,2022-05-15 15:06:30+00:00,@FoxNews 10 MURDERED IN BUFFALO BY TUCKER CARLSON. \nFixed your headline Fox Spews.,en,quiltsbypagan,Negative,0.9158936738967896
16619,133,2022-05-15 15:04:51+00:00,@FoxNews This is why they ban Russia today https://t.co/R7p08XWiwP,en,SubashPunoutlo1,Neutral,0.5236001014709473
16620,134,2022-05-15 15:03:50+00:00,"@FoxNews Russia has lost a 3rd of their combat force in the battle for Ukraine, and don't know where to find them. Well... Look for the soldiers with their hands in the air, and they may find them.",en,Dave7064012139,Negative,0.7765238285064697
16621,135,2022-05-15 15:02:04+00:00,@FoxNews The General Staff of Ukraine told them about it. They have already reached Moscow with their tongue.,en,Al125890,Neutral,0.7763063907623291
16622,136,2022-05-15 14:57:11+00:00,@FoxNews NATO should kick them while they are down because just like Russia’s unjustified attack on Ukraine. Because we feel like it.,en,steinlein_steve,Negative,0.7746480107307434
16623,137,2022-05-15 14:55:06+00:00,@FoxNews Question... Russia lost a 3rd of it's combat forces in Ukraine? The US has used up about a 3rd of our switchblade drones and anti aircraft missiles. Is there any correlation between those facts?,en,Dave7064012139,Negative,0.5685393214225769
16624,138,2022-05-15 14:53:28+00:00,@FoxNews Finland is not the same like Ukraine. Be fine,en,CarnelianAmber,Negative,0.5438134074211121
16625,139,2022-05-15 14:50:33+00:00,"@FoxNews I admit first that I am not a historian or well read on world affairs. That being said, Their has ALWAYS been this RIVALRY, DISDAIN, and general dislike for Russia. It is being reported that Putin is losing the war and that a coup is underway to remove him from office.",en,TimothyWRiding1,Negative,0.7746791839599609
16626,140,2022-05-15 14:50:20+00:00,"@FoxNews I know What I Am Doing When They Try to give Joe Biden a Statue alright, Goes Down With A Tesla, Into The Ocean Driving it by map into Russia to give the  Joe Biden Statue To Russia One side Joe Biden be Power sawed in half as one half To Russia &amp; The Other Side Goes 2 China 😏🤷",en,Wes_of_a_Blot,Neutral,0.8046411275863647
16627,141,2022-05-15 14:47:54+00:00,"@FoxNews Must be upsetting news for you to hear your comrades are failing so badly in Ukraine. It seems like time to transfer Privates Carlson, Ingraham, and Hannity from the propaganda / Trump Fluffer brigade to the front lines https://t.co/w79Fi0QvXl",en,jdullea,Negative,0.8747223019599915
16628,142,2022-05-15 14:46:03+00:00,@FoxNews How can Ukraine depend on America when the Country is filled with nothing but pure wicked!,en,SBS8724,Negative,0.9192119836807251
16629,143,2022-05-15 14:44:21+00:00,@FoxNews @RepLisaMcClain Putin had the wrong intelligence when he thought Ukraine would fall in a week and the @GOP got the wrong intelligence when they decided to follow Trump into the pits of Q hell. The @gop and @FoxNews THOUGHT the majority of Americans were dumb enough to fall for their race wars https://t.co/hHXSysLmCb,en,2ba6bed45c58465,Negative,0.8928695917129517
16630,144,2022-05-15 14:35:07+00:00,@FoxNews 1/3? So it's 330.000 or 70.000? And Ukraine lost only 3000? LoL,en,J_Lauva,Negative,0.6169995665550232
16631,145,2022-05-15 14:33:54+00:00,@FoxNews Putin’s invasion of Ukraine has scared Russia’s neighbors. Putin  is to blame for Finland wanting to join NATO.,en,f66a13278b664a6,Negative,0.8287603855133057
