,Date,text
8432,2022-01-19 14:25:07+00:00,"Silvio Berlusconi, the 85-year-old Italian former prime minister and billionaire, is making a push to become the country’s next president. He hopes the position, usually resting on moral authority, will wash away decades of stains and rewrite his legacy.
http"
8433,2022-01-19 14:20:05+00:00,"A Belgian court convicted a man and 17 associates in a people-smuggling case involving the deaths of 39 Vietnamese migrants. The verdict came over two years after the migrants’ bodies were found in a truck in Britain.
http"
8434,2022-01-19 14:15:06+00:00,"Covid testing scams have taken advantage of the strained testing infrastructure in the U.S. and left people with invalid test results, wrongful medical bills and overpriced at-home tests, officials warned.
http"
8435,2022-01-19 14:00:09+00:00,"“The latest Omicron developments continue to be encouraging,” @user writes in The Morning newsletter.

He walks through the latest developments and begins to consider what life after the Omicron wave might look like.
http"
8436,2022-01-19 13:40:06+00:00,"There is almost universal agreement that voting rights bills put forward by the Democrats are doomed.

Why is President Biden still asking lawmakers to vote on them? Listen to today’s episode of The Daily.
http"
8437,2022-01-19 13:35:03+00:00,"Dozens of theaters and museums in the Netherlands planned to open as hair salons and gyms on Wednesday in protest over a continued nationwide lockdown on arts venues. The Van Gogh Museum in Amsterdam is offering beard trims and Van Gogh-inspired nail art.
http"
8438,2022-01-19 13:30:15+00:00,New York’s attorney general said in court papers that Donald Trump’s family business repeatedly engaged in “fraudulent or misleading” practices. The filing was a response to Trump’s effort to block the questioning of him and two of his children under oath. http http
8439,2022-01-19 13:10:05+00:00,"Tonga is connected to the world by a single cable, roughly the width of a garden hose, that carries optic fibers across the ocean bed.

After a volcanic eruption severed that connection, the nation faces weeks of digital darkness.
http"
8440,2022-01-19 13:00:11+00:00,A court filing showed prosecutors had put questions to a Jan. 6 defendant that were “focused on establishing an organized conspiracy involving” Donald Trump and his allies to “disrupt” the work of Congress. The defendant denied any such plot. http
8441,2022-01-19 12:45:07+00:00,"Novak Djokovic’s refusal to get vaccinated against the coronavirus could exclude him from both the French and U.S. Open tournaments, reflecting a major shift in how public officials approach Covid requirements and potential exemptions.
http"
8442,2022-01-19 12:30:13+00:00,"“We had been driving for four hours and had yet to see another soul. No people. No cars. Just eerie, lunar nothingness stretching south to the horizon.”

See Genna Martin’s photos of Namibia’s Skeleton Coast, a region often called the end of the Earth.
http http"
8443,2022-01-19 12:20:04+00:00,"The Biden administration plans to give out 400 million free N95 masks at health centers and pharmacies across the U.S. Officials called the move, which will be announced Wednesday, the “largest deployment of personal protective equipment in U.S. history.” http"
8444,2022-01-19 12:10:02+00:00,"After several catastrophic wildfires during the 2021 U.S. fire season, the Biden administration announced a 10-year, multibillion-dollar plan to reduce the fire risk on up to 50 million acres that border vulnerable communities.
http"
8445,2022-01-19 12:00:15+00:00,"A new book named a Jewish notary as a suspect in the betrayal of Anne Frank to the Nazis. But after considering the findings, many experts on Frank, World War II and the Holocaust said they had doubts.
http"
8446,2022-01-19 11:45:07+00:00,"“We’ve never seen anything really that covers the whole Earth like this, and certainly not from a volcano.”

As Tonga struggles to recover from the volcanic eruption that set off a tsunami, scientists are trying to understand the blast’s global effects.
http"
8447,2022-01-19 11:28:03+00:00,"Weird Al is ""absolutely thrilled"" that Daniel Radcliffe will be portraying him in an upcoming biopic, saying ""I have no doubt whatsoever that this is the role future generations will remember him for."" http"
8448,2022-01-19 11:00:12+00:00,"""André Leon Talley was a singular force in an industry that he had to fight to be recognized in,"" Darren Walker, the president of the Ford Foundation, said, calling him a ""creative genius."" http http"
8449,2022-01-19 10:45:02+00:00,"People as young as 18 will soon be allowed to drive commercial trucks carrying tons of cargo across state lines in the U.S. The pilot program, intended to train thousands of new drivers, comes as the industry faces a declining work force.
http"
8450,2022-01-19 10:28:04+00:00,Here's a look at some of the highlights worth watching from late-night TV. http
8451,2022-01-19 10:15:03+00:00,"Prices in Britain rose at their fastest pace in 30 years in December, the national statistics agency said. Higher costs for food, furniture and household goods, and rising prices in restaurants and hotels were the biggest contributors to the inflation rate.http"
8452,2022-01-19 10:00:09+00:00,"""We are Taiwanese in our thinking."" 

Over 90% of Taiwan’s people trace their roots to mainland China. But now more than ever, Taiwan is defining itself by its own separate identity and values. ​http"
8453,2022-01-19 09:00:18+00:00,"The New York State attorney general accused Donald Trump’s family business of repeatedly misrepresenting the value of its assets to bolster its bottom line, saying in court papers that the company had engaged in “fraudulent or misleading” practices. http"
8454,2022-01-19 08:00:04+00:00,"To find reliable tools that can help drivers through bitter cold snaps and record snowfalls, @user tested ice scrapers at the same facility where Ford tests vehicles for extreme conditions. http"
8455,2022-01-19 07:53:40+00:00,"Breaking News: André Leon Talley, the fashion editor who went from the Jim Crow South to the front rows of Paris couture, has died at 73. http"
8456,2022-01-19 07:00:04+00:00,Whether Boris Johnson is forced out of power over charges that he lied about Downing Street parties during the pandemic could depend on whether one of his fellow Conservatives is ready to make the first move against him.   http
8457,2022-01-19 06:44:05+00:00,"Officials said a teenager fired a single bullet which struck both a police officer and himself during a confrontation, in what Mayor Eric Adams called another ""unacceptable"" example of gun violence in New York. http"
8458,2022-01-19 06:20:01+00:00,"Former Gov. Andrew Cuomo of New York may have resigned last year amid accusations of sexual harassment, but even as he faces large legal bills he still controls a war chest of more than $16 million, records released on Tuesday show. http"
8459,2022-01-19 06:00:11+00:00,Ingrid Betancourt arranca una campaña presidencial en Colombia cuando el país se encuentra en una encrucijada política y social. http
8460,2022-01-19 05:40:02+00:00,"More teens have come out as transgender and sought medical treatment to better align their bodies with their gender identity. But states across the U.S. have introduced legislation outright prohibiting it, something medical groups have condemned as unsafe. http"
8461,2022-01-19 05:11:50+00:00,Breaking News: New York’s attorney general said in court papers that Donald Trump’s family business repeatedly engaged in “fraudulent or misleading” practices. http
8462,2022-01-19 05:00:04+00:00,"México compró una refinería en Texas como parte del proyecto del presidente López Obrador de rehabilitar al sector petrolero. Los críticos dicen que está incumpliendo los compromisos del país respecto al cambio climático.
http"
